date,name,shortPercentage,longPercentage,shortVolume,longVolume,longPositions,shortPositions,totalPositions
2026-06-29,EURUSD,40,60,6364.77,9708.25,29333,19831,49164
2026-06-29,GBPUSD,45,55,2689.2,3285.69,16669,10517,27186
2026-06-29,USDJPY,77,23,2152.33,649.25,2584,7881,10465
2026-06-29,GBPJPY,55,45,345.98,285.27,1456,1593,3049
2026-06-29,USDCAD,92,8,5301.27,440.59,3122,15669,18791
2026-06-29,EURAUD,61,39,778.01,506.31,1792,2552,4344
2026-06-29,EURJPY,70,30,826.16,358.18,1574,2126,3700
2026-06-29,AUDCAD,30,70,3685.65,8767.32,26238,16751,42989
2026-06-29,AUDJPY,45,55,310.52,375.08,2007,1190,3197
2026-06-29,AUDNZD,89,11,5199.82,664.59,2171,13902,16073
2026-06-29,AUDUSD,28,72,1052.58,2741.41,7516,3480,10996
2026-06-29,CADJPY,36,64,111.48,202.37,1038,578,1616
2026-06-29,EURCAD,67,33,252.97,122.72,694,1644,2338
2026-06-29,EURCHF,47,53,338.61,377.99,1942,2335,4277
2026-06-29,EURCZK,88,12,0.29,0.04,2,19,21
2026-06-29,EURDKK,0,0,0,0,0,0,0
2026-06-29,EURGBP,42,58,413.39,575.06,3420,2909,6329
2026-06-29,EURHUF,28,72,0.71,1.84,20,10,30
2026-06-29,EURNOK,100,0,0.7,0,0,9,9
2026-06-29,EURNZD,91,9,743.3,72.16,579,3124,3703
2026-06-29,EURPLN,100,0,4.28,0.01,1,28,29
2026-06-29,EURSEK,100,0,0.77,0,0,9,9
2026-06-29,EURTRY,100,0,0.54,0,0,5,5
2026-06-29,GBPCAD,76,24,224.17,69.18,637,2019,2656
2026-06-29,GBPCHF,52,48,135.76,123.46,999,1664,2663
2026-06-29,NZDCAD,6,94,180.17,2806.91,9978,1050,11028
2026-06-29,NZDJPY,8,92,57.44,650.33,2114,692,2806
2026-06-29,NZDUSD,6,94,127.12,2124.89,7199,833,8032
2026-06-29,USDCHF,65,35,1268.68,674.58,2830,4789,7619
2026-06-29,USDCZK,0,100,0,0.54,22,0,22
2026-06-29,USDDKK,0,0,0,0,0,0,0
2026-06-29,USDHKD,100,0,0.02,0,0,1,1
2026-06-29,USDHUF,0,100,0,6.87,70,0,70
2026-06-29,USDMXN,58,42,3.02,2.18,35,29,64
2026-06-29,USDNOK,70,30,1.4,0.59,15,6,21
2026-06-29,USDPLN,0,100,0,0.36,16,0,16
2026-06-29,USDSEK,78,22,5.45,1.54,22,14,36
2026-06-29,USDSGD,88,12,19.83,2.7,50,162,212
2026-06-29,USDTHB,6,94,0.01,0.16,7,1,8
2026-06-29,USDTRY,100,0,0.15,0,0,2,2
2026-06-29,USDZAR,75,25,4.97,1.66,66,116,182
2026-06-29,CHFJPY,70,30,505.22,212.66,1760,1975,3735
2026-06-29,AUDCHF,22,78,234.31,844.7,2267,1346,3613
2026-06-29,GBPNZD,93,7,972.72,78.71,634,4150,4784
2026-06-29,NZDCHF,11,89,69.7,554.38,3232,292,3524
2026-06-29,XAGUSD,35,65,69.86,132.52,1067,260,1327
2026-06-29,XAUUSD,43,57,765.43,1009.23,9441,5174,14615
2026-06-29,CADCHF,18,82,122.08,566.56,4250,1001,5251
2026-06-29,GBPAUD,78,22,629.58,179.64,1464,2810,4274
2026-06-29,SPA35,0,100,0,0.18,1,0,1
2026-06-29,SGDJPY,98,2,9.83,0.16,16,55,71
2026-06-29,SUGAR,0,100,0,26.4,16,0,16
2026-06-29,GBPNOK,0,100,0,0.01,1,0,1
2026-06-29,US30,36,64,3,5.31,2,1,3
2026-06-29,EURZAR,97,3,0.88,0.03,2,10,12
2026-06-29,AUDSGD,32,68,2.24,4.78,79,17,96
2026-06-29,GBPZAR,0,0,0,0,0,0,0
2026-06-29,GBPSEK,90,10,0.36,0.04,1,3,4
2026-06-29,CHFSGD,93,7,1.66,0.12,8,26,34
2026-06-29,EURSGD,44,56,8.84,11.15,140,78,218
2026-06-29,GBPSGD,44,56,2.56,3.27,44,26,70
2026-06-29,AUDDKK,0,0,0,0,0,0,0
2026-06-29,EURHKD,38,63,1.08,1.8,45,4,49
2026-06-29,GBPDKK,0,0,0,0,0,0,0
2026-06-29,COPPER,0,100,0,0.03,3,0,3
2026-06-29,COFFEE,80,20,4,1,1,3,4
2026-06-29,EURO50,0,0,0,0,0,0,0
2026-06-29,TRYJPY,0,100,0.02,5.83,10,1,11
2026-06-29,US500,100,0,1.1,0,0,2,2
2026-06-29,GBPPLN,0,0,0,0,0,0,0
2026-06-29,WHEAT,0,100,0,0.01,1,0,1
2026-06-29,COCOA,100,0,0.05,0,0,1,1
2026-06-29,UK100,100,0,1.36,0,0,6,6
2026-06-29,XAUGBP,13,88,0.01,0.07,5,1,6
2026-06-29,COTTON,0,100,0,0.03,3,0,3
2026-06-29,NOKJPY,100,0,1,0,0,1,1
2026-06-29,SP500,0,0,0,0,0,0,0
2026-06-29,ZARJPY,97,3,2,0.06,6,2,8
2026-06-29,HKDJPY,0,0,0,0,0,0,0
2026-06-29,CHFNOK,50,50,0.02,0.02,1,1,2
2026-06-29,GBPTRY,100,0,0.4,0,0,2,2
2026-06-29,USDRUB,0,100,0,0.1,1,0,1
2026-06-29,SEKJPY,0,100,0,0.29,7,0,7
2026-06-29,MSFT,0,0,0,0,0,0,0
2026-06-29,JNJ,0,0,0,0,0,0,0
2026-06-29,EURMXN,100,0,2.2,0,0,24,24
2026-06-29,XAUAUD,83,17,0.05,0.01,1,5,6
2026-06-29,XAUEUR,72,28,7.41,2.89,59,16,75
2026-06-29,WS30,0,0,0,0,0,0,0
2026-06-29,NAS100,2,98,0.01,0.61,7,1,8
2026-06-29,SGDHKD,0,0,0,0,0,0,0
2026-06-29,US2000,100,0,2,0,0,2,2
2026-06-29,FRA40,94,6,4,0.26,1,4,5
2026-06-29,GER30,0,100,0,0.1,1,0,1
2026-06-29,AUDSEK,0,0,0,0,0,0,0
2026-06-29,XAUJPY,7,93,0.04,0.53,9,1,10
2026-06-29,XAUCHF,4,96,0.03,0.68,33,2,35
2026-06-29,USOIL,100,0,0.03,0,0,1,1
2026-06-29,CHFSEK,100,0,0.1,0,0,10,10
2026-06-29,AUS200,50,50,1,1,1,1,2
2026-06-29,GBPMXN,100,0,0.01,0,0,1,1
2026-06-29,JPN225,0,100,0,1,1,0,1
2026-06-29,XAGAUD,0,100,0,0.04,4,0,4
2026-06-29,NOKSEK,3,97,0.06,1.84,157,2,159
2026-06-29,USDX,0,100,0,0.3,1,0,1
2026-06-29,XAGEUR,0,100,0,0.57,36,0,36
2026-06-29,EBAY,0,0,0,0,0,0,0
2026-06-29,VIX,0,100,0,0.2,2,0,2
2026-06-29,CHFHKD,0,0,0,0,0,0,0
2026-06-29,YHOO,0,100,0,8,1,0,1
2026-06-29,XPTUSD,47,53,9.51,10.87,11,30,41
2026-06-29,GBPHKD,0,0,0,0,0,0,0
2026-06-29,XPDUSD,0,100,0,0.13,13,0,13
2026-06-29,CADHKD,0,0,0,0,0,0,0
2026-06-29,USDCNH,0,100,0.01,23.02,38,1,39
2026-06-29,AUDHKD,0,0,0,0,0,0,0
2026-06-29,NZDHKD,0,0,0,0,0,0,0
2026-06-29,AAPL,0,0,0,0,0,0,0
2026-06-29,PFE,0,100,0,0.5,1,0,1
2026-06-29,FB,0,100,0,0.5,1,0,1
2026-06-29,IT40,100,0,4,0,0,1,1
2026-06-29,GS,0,0,0,0,0,0,0
2026-06-29,NKE,0,0,0,0,0,0,0
2026-06-29,BA,0,0,0,0,0,0,0
2026-06-29,CVX,0,0,0,0,0,0,0
2026-06-29,GOOG,0,100,0,1,1,0,1
2026-06-29,XTIUSD,0,100,0,3,3,0,3
2026-06-29,BTCUSD,50,50,128.96,127.38,1340,665,2005
2026-06-29,XBRUSD,0,100,0,0.03,3,0,3
2026-06-29,US30.D,100,0,1,0,0,1,1
2026-06-29,BTCEUR,0,100,0,0.01,1,0,1
2026-06-29,LTCBTC,0,100,0,2,2,0,2
2026-06-29,LTCUSD,2,98,1.01,58.74,335,2,337
2026-06-29,TWTR,0,100,0,1,1,0,1
2026-06-29,HK50,100,0,0.1,0,0,1,1
2026-06-29,GOPRO,0,100,0,0.01,1,0,1
2026-06-29,XNGUSD,100,0,0.02,0,0,1,1
2026-06-29,APPL,0,0,0,0,0,0,0
2026-06-29,DXU5,0,0,0,0,0,0,0
2026-06-29,DXZ5,0,100,0,2,2,0,2
2026-06-29,OGZD,0,0,0,0,0,0,0
2026-06-29,CN50,33,67,0.2,0.4,4,1,5
2026-06-29,BTCJPY,0,100,0,0.1,10,0,10
2026-06-29,ETHUSD,9,91,51.83,540.51,1538,105,1643
2026-06-29,DSHUSD,3,97,0.01,0.33,2,1,3
2026-06-29,DASH,100,0,2.9,0,0,7,7
2026-06-29,BTCGBP,0,100,0,0.01,1,0,1
2026-06-29,ETCUSD,0,100,0,1,1,0,1
2026-06-29,XRPUSD,7,93,1.4,19.99,58,13,71
2026-06-29,BCHUSD,0,100,0,1.27,3,0,3
2026-06-29,ZECUSD,90,10,0.9,0.1,1,3,4
2026-06-29,XMRUSD,14,86,0.01,0.06,4,1,5
2026-06-29,NEOUSD,0,100,0,11.5,10,0,10
2026-06-29,OMGUSD,0,100,0,264,66,0,66
2026-06-29,RIPPLE,100,0,0.1,0,0,1,1
2026-06-29,EOSUSD,0,100,0,1,2,0,2
2026-06-29,IOTUSD,0,100,0,0.1,1,0,1
2026-06-29,QTMUSD,0,100,0,161,46,0,46
2026-06-29,XLMUSD,0,100,0,0.3,1,0,1
2026-06-29,TRXUSD,0,100,0,0.15,1,0,1
2026-06-29,ZRXUSD,100,0,0.02,0,0,2,2
2026-06-29,ADAUSD,2,98,0.1,6.28,10,1,11
2026-06-29,XTZUSD,0,100,0,0.7,2,0,2
2026-06-29,BATUSD,0,100,0,0.15,3,0,3
2026-06-29,FTMUSD,0,100,0,0.01,1,0,1
2026-06-29,FETUSD,0,100,0,0.05,5,0,5
2026-06-29,SCI25,0,100,0,0.2,2,0,2
2026-06-29,CNI30,100,0,0.2,0,0,2,2
2026-06-29,BIO30,0,100,0,0.1,1,0,1
2026-06-29,LAT30,0,100,0,0.1,1,0,1
2026-06-29,JPYX,100,0,1,0,0,1,1
2026-06-29,MKRUSD,0,100,0,0.01,1,0,1
2026-06-29,DOTUSD,0,100,0,0.75,5,0,5
2026-06-29,UNIUSD,0,100,0,15,5,0,5
2026-06-29,VETUSD,0,100,0,0.05,5,0,5
2026-06-29,YFIUSD,0,100,0,0.2,1,0,1
2026-06-29,ICPUSD,0,100,0,0.07,6,0,6
2026-06-29,SOLUSD,5,95,9.95,204.33,117,4,121
2026-06-29,SNXUSD,0,100,0,0.5,1,0,1
2026-06-29,FILUSD,0,100,0,0.34,9,0,9
2026-06-29,AXSUSD,0,100,0,0.14,4,0,4
2026-06-29,ENJUSD,100,0,0.01,0,0,1,1
2026-06-29,ZILUSD,0,100,0,0.1,10,0,10
2026-06-29,LRCUSD,0,100,0,0.3,1,0,1
2026-06-29,GRTUSD,0,100,0,4,4,0,4
2026-06-29,BNTUSD,0,100,0,0.3,1,0,1
